from_stop_I,to_stop_I,label,d,n_vehicles
200,197,"[0, 0, 0, 1, 0]",421.0,7.0
200,199,"[0, 0, 0, 1, 0]",22.0,2.0
201,203,"[0, 0, 0, 1, 0]",382.0,12.0
202,200,"[0, 0, 0, 1, 0]",383.0,9.0
203,206,"[0, 0, 0, 1, 0]",625.0,12.0
204,202,"[0, 0, 0, 1, 0]",293.0,9.0
205,204,"[0, 0, 0, 1, 0]",680.0,9.0
206,208,"[0, 0, 0, 1, 0]",942.0,12.0
207,205,"[0, 0, 0, 1, 0]",949.0,9.0
208,151,"[0, 0, 0, 1, 0]",1062.0,1.0
208,209,"[0, 0, 0, 1, 0]",1098.0,11.0
209,155,"[0, 0, 0, 1, 0]",453.0,6.0
209,156,"[0, 0, 0, 1, 0]",371.0,15.0
210,151,"[0, 0, 0, 1, 0]",657.0,10.0
210,207,"[0, 0, 0, 1, 0]",1106.0,9.0
211,213,"[0, 0, 0, 1, 0]",2591.0,100.0
212,1075,"[0, 0, 0, 1, 0]",1345.0,85.0
212,2277,"[0, 0, 0, 1, 0]",1337.0,13.0
213,215,"[0, 0, 0, 1, 0]",1494.0,103.0
214,212,"[0, 0, 0, 1, 0]",2874.0,98.0
214,415,"[0, 0, 0, 1, 0]",1434.0,4.0
215,299,"[0, 0, 0, 1, 0]",971.0,103.0
216,214,"[0, 0, 0, 1, 0]",1465.0,102.0
217,219,"[0, 0, 0, 1, 0]",218.0,141.0
218,2388,"[0, 0, 0, 1, 0]",308.0,135.0
219,221,"[0, 0, 0, 1, 0]",276.0,141.0
220,218,"[0, 0, 0, 1, 0]",240.0,135.0
221,296,"[0, 0, 0, 1, 0]",354.0,141.0
222,220,"[0, 0, 0, 1, 0]",287.0,135.0
223,222,"[0, 0, 0, 1, 0]",353.0,135.0
223,2404,"[0, 0, 0, 1, 0]",1028.0,46.0
224,226,"[0, 0, 0, 1, 0]",325.0,138.0
225,287,"[0, 0, 0, 1, 0]",217.0,132.0
226,228,"[0, 0, 0, 1, 0]",498.0,125.0
226,229,"[0, 0, 0, 1, 0]",415.0,13.0
226,232,"[0, 0, 0, 1, 0]",1455.0,43.0
227,223,"[0, 0, 0, 1, 0]",857.0,46.0
227,225,"[0, 0, 0, 1, 0]",342.0,132.0
228,230,"[0, 0, 0, 1, 0]",650.0,125.0
229,227,"[0, 0, 0, 1, 0]",448.0,132.0
230,232,"[0, 0, 0, 1, 0]",309.0,125.0
231,229,"[0, 0, 0, 1, 0]",716.0,119.0
232,240,"[0, 0, 0, 1, 0]",2069.0,44.0
