from_stop_I,to_stop_I,label,d,n_vehicles
336,31,"[0, 0, 0, 1, 0]",243.0,55.0
337,354,"[0, 0, 0, 1, 0]",164.0,109.0
338,355,"[0, 0, 0, 1, 0]",249.0,109.0
339,338,"[0, 0, 0, 1, 0]",188.0,109.0
340,341,"[0, 0, 0, 1, 0]",322.0,109.0
341,342,"[0, 0, 0, 1, 0]",223.0,136.0
342,343,"[0, 0, 0, 1, 0]",222.0,109.0
342,495,"[0, 0, 0, 1, 0]",487.0,27.0
343,348,"[0, 0, 0, 1, 0]",300.0,109.0
344,349,"[0, 0, 0, 1, 0]",316.0,109.0
345,346,"[0, 0, 0, 1, 0]",346.0,137.0
346,347,"[0, 0, 0, 1, 0]",366.0,136.0
347,344,"[0, 0, 0, 1, 0]",194.0,109.0
347,479,"[0, 0, 0, 1, 0]",256.0,27.0
348,345,"[0, 0, 0, 1, 0]",160.0,109.0
349,350,"[0, 0, 0, 1, 0]",209.0,109.0
350,351,"[0, 0, 0, 1, 0]",244.0,137.0
351,352,"[0, 0, 0, 1, 0]",191.0,109.0
351,480,"[0, 0, 0, 1, 0]",154.0,28.0
352,339,"[0, 0, 0, 1, 0]",404.0,109.0
353,340,"[0, 0, 0, 1, 0]",279.0,109.0
354,353,"[0, 0, 0, 1, 0]",220.0,109.0
355,513,"[0, 0, 0, 1, 0]",547.0,109.0
356,20,"[0, 0, 0, 1, 0]",277.0,109.0
356,500,"[0, 0, 0, 1, 0]",249.0,84.0
357,512,"[0, 0, 0, 1, 0]",241.0,193.0
358,359,"[0, 0, 0, 1, 0]",248.0,165.0
359,360,"[0, 0, 0, 1, 0]",217.0,165.0
360,361,"[0, 0, 0, 1, 0]",277.0,165.0
361,362,"[0, 0, 0, 1, 0]",251.0,165.0
362,331,"[0, 0, 0, 1, 0]",311.0,109.0
362,381,"[0, 0, 0, 1, 0]",214.0,56.0
363,8,"[0, 0, 0, 1, 0]",652.0,10.0
364,224,"[0, 0, 0, 1, 0]",375.0,56.0
365,523,"[0, 0, 0, 1, 0]",345.0,56.0
365,542,"[0, 0, 0, 1, 0]",297.0,26.0
366,376,"[0, 0, 0, 1, 0]",323.0,56.0
367,377,"[0, 0, 0, 1, 0]",292.0,55.0
